passenger_id,terminal_arrival_time,board_time,leave_time,destination_arrival_time,boarded_jeep,terminal
153,22034,22034,22034,28700,6,0
154,22038,22038,22232,28898,8,0
155,22041,22041,22232,28898,8,0
156,22041,22041,22092,28758,7,1
157,22048,22048,22092,28758,7,1
158,22051,22051,22092,28758,7,1
159,22053,22053,22232,28898,8,0
160,22053,22053,22092,28758,7,1
161,22059,22059,22092,28758,7,1
162,22061,22061,22232,28898,8,0
163,22070,22070,22232,28898,8,0
164,22071,22071,22232,28898,8,0
165,22075,22075,22232,28898,8,0
166,22079,22079,22232,28898,8,0
167,22092,22092,22092,28758,7,1
168,22100,22100,22232,28898,8,0
169,22101,22101,22250,28916,9,1
170,22104,22104,22232,28898,8,0
171,22110,22110,22250,28916,9,1
172,22119,22119,22250,28916,9,1
173,22123,22123,22250,28916,9,1
174,22128,22128,22232,28898,8,0
175,22135,22135,22250,28916,9,1
176,22143,22143,22250,28916,9,1
177,22144,22144,22250,28916,9,1
178,22152,22152,22250,28916,9,1
179,22154,22154,22232,28898,8,0
180,22166,22166,22232,28898,8,0
181,22174,22174,22232,28898,8,0
182,22181,22181,22232,28898,8,0
183,22184,22184,22250,28916,9,1
184,22197,22197,22250,28916,9,1
185,22200,22200,22250,28916,9,1
186,22203,22203,22250,28916,9,1
187,22205,22205,22232,28898,8,0
188,22212,22212,22232,28898,8,0
189,22214,22214,22232,28898,8,0
190,22223,22223,22250,28916,9,1
191,22226,22226,22232,28898,8,0
192,22227,22227,22250,28916,9,1
193,22232,22232,22232,28898,8,0
194,22232,22232,22250,28916,9,1
195,22233,22233,22474,29140,1,0
196,22239,22239,22250,28916,9,1
197,22241,22241,22250,28916,9,1
198,22247,22247,22250,28916,9,1
199,22248,22248,22250,28916,9,1
200,22250,22250,22250,28916,9,1
201,22253,22253,22508,29174,0,1
202,22256,22256,22474,29140,1,0
203,22264,22264,22474,29140,1,0
204,22273,22273,22508,29174,0,1
205,22275,22275,22474,29140,1,0
206,22278,22278,22474,29140,1,0
207,22283,22283,22508,29174,0,1
208,22287,22287,22474,29140,1,0
209,22288,22288,22474,29140,1,0
210,22288,22288,22508,29174,0,1
211,22289,22289,22474,29140,1,0
212,22290,22290,22508,29174,0,1
213,22301,22301,22474,29140,1,0
214,22309,22309,22508,29174,0,1
215,22323,22323,22508,29174,0,1
216,22335,22335,22508,29174,0,1
217,22350,22350,22474,29140,1,0
218,22358,22358,22474,29140,1,0
219,22371,22371,22474,29140,1,0
220,22374,22374,22474,29140,1,0
221,22378,22378,22508,29174,0,1
222,22379,22379,22508,29174,0,1
223,22382,22382,22508,29174,0,1
224,22419,22419,22508,29174,0,1
225,22426,22426,22474,29140,1,0
